axis,start_idx,end_idx,start_time,end_time,duration_sec,peak_resid,label
Axis #7,1074,1074,2022-10-17 13:01:13.731000+00:00,2022-10-17 13:01:13.731000+00:00,0.0,6.9169,WARNING
Axis #1,1075,1075,2022-10-17 13:01:15.596000+00:00,2022-10-17 13:01:15.596000+00:00,0.0,6.0694,WARNING
Axis #6,1075,1075,2022-10-17 13:01:15.596000+00:00,2022-10-17 13:01:15.596000+00:00,0.0,3.9642,WARNING
Axis #6,1082,1082,2022-10-17 13:01:28.968000+00:00,2022-10-17 13:01:28.968000+00:00,0.0,5.3466,WARNING
Axis #2,1083,1083,2022-10-17 13:01:30.847000+00:00,2022-10-17 13:01:30.847000+00:00,0.0,13.7963,WARNING
Axis #4,1085,1085,2022-10-17 13:01:34.654000+00:00,2022-10-17 13:01:34.654000+00:00,0.0,3.3164,WARNING
Axis #6,1094,1094,2022-10-17 13:01:55.129000+00:00,2022-10-17 13:01:55.129000+00:00,0.0,4.1394,WARNING
Axis #5,1095,1095,2022-10-17 13:01:57.062000+00:00,2022-10-17 13:01:57.062000+00:00,0.0,4.7167,WARNING
Axis #8,1096,1096,2022-10-17 13:01:58.948000+00:00,2022-10-17 13:01:58.948000+00:00,0.0,0.8532,WARNING
Axis #7,1105,1105,2022-10-17 13:07:46.831000+00:00,2022-10-17 13:07:46.831000+00:00,0.0,4.347,WARNING
Axis #3,1109,1109,2022-10-17 13:07:54.717000+00:00,2022-10-17 13:07:54.717000+00:00,0.0,17.0348,WARNING
Axis #2,1116,1116,2022-10-17 13:08:11.543000+00:00,2022-10-17 13:08:11.543000+00:00,0.0,14.0321,WARNING
Axis #6,1130,1130,2022-10-17 13:08:38.173000+00:00,2022-10-17 13:08:38.173000+00:00,0.0,3.8208,WARNING
Axis #2,1148,1148,2022-10-17 13:09:15.862000+00:00,2022-10-17 13:09:15.862000+00:00,0.0,16.6855,WARNING
Axis #6,1157,1157,2022-10-17 13:09:32.957000+00:00,2022-10-17 13:09:32.957000+00:00,0.0,3.7396,WARNING
Axis #8,1159,1159,2022-10-17 13:09:36.733000+00:00,2022-10-17 13:09:36.733000+00:00,0.0,1.2688,WARNING
Axis #1,1164,1164,2022-10-17 13:09:46.253000+00:00,2022-10-17 13:09:46.253000+00:00,0.0,5.3088,WARNING
Axis #4,1165,1165,2022-10-17 13:09:48.128000+00:00,2022-10-17 13:09:48.128000+00:00,0.0,3.866,WARNING
Axis #5,1188,1188,2022-10-17 13:10:35.438000+00:00,2022-10-17 13:10:35.438000+00:00,0.0,4.1394,WARNING
Axis #6,1191,1191,2022-10-17 13:10:40.995000+00:00,2022-10-17 13:10:40.995000+00:00,0.0,3.7004,WARNING
Axis #1,1206,1206,2022-10-17 13:11:09.303000+00:00,2022-10-17 13:11:09.303000+00:00,0.0,4.9287,WARNING
Axis #3,1207,1207,2022-10-17 13:11:11.137000+00:00,2022-10-17 13:11:11.137000+00:00,0.0,12.494,WARNING
Axis #8,1210,1210,2022-10-17 13:11:16.694000+00:00,2022-10-17 13:11:16.694000+00:00,0.0,1.0417,WARNING
Axis #2,1216,1216,2022-10-17 13:11:32.636000+00:00,2022-10-17 13:11:32.636000+00:00,0.0,15.2132,WARNING
Axis #3,1217,1217,2022-10-17 13:11:34.465000+00:00,2022-10-17 13:11:34.465000+00:00,0.0,11.3439,WARNING
Axis #3,1220,1220,2022-10-17 13:11:40.140000+00:00,2022-10-17 13:11:40.140000+00:00,0.0,11.317,WARNING
Axis #7,1224,1224,2022-10-17 13:11:47.732000+00:00,2022-10-17 13:11:47.732000+00:00,0.0,5.4729,WARNING
Axis #5,1240,1240,2022-10-17 13:12:18.722000+00:00,2022-10-17 13:12:18.722000+00:00,0.0,4.3898,WARNING
Axis #4,1243,1243,2022-10-17 13:12:27.784000+00:00,2022-10-17 13:12:27.784000+00:00,0.0,3.8009,WARNING
Axis #6,1245,1245,2022-10-17 13:12:31.462000+00:00,2022-10-17 13:12:31.462000+00:00,0.0,3.8207,WARNING
Axis #2,1250,1250,2022-10-17 13:12:41.091000+00:00,2022-10-17 13:12:41.091000+00:00,0.0,13.7842,WARNING
Axis #2,1265,1265,2022-10-17 13:13:09.900000+00:00,2022-10-17 13:13:09.900000+00:00,0.0,14.8837,WARNING
Axis #2,1276,1276,2022-10-17 13:13:34.565000+00:00,2022-10-17 13:13:34.565000+00:00,0.0,15.1026,WARNING
Axis #2,1278,1278,2022-10-17 13:13:38.409000+00:00,2022-10-17 13:13:38.409000+00:00,0.0,14.3532,WARNING
Axis #8,1284,1284,2022-10-17 13:13:50.004000+00:00,2022-10-17 13:13:50.004000+00:00,0.0,0.9341,WARNING
Axis #4,1285,1285,2022-10-17 13:13:51.973000+00:00,2022-10-17 13:13:51.973000+00:00,0.0,3.0874,WARNING
Axis #1,1286,1286,2022-10-17 13:13:53.962000+00:00,2022-10-17 13:13:53.962000+00:00,0.0,4.3274,WARNING
Axis #3,1298,1298,2022-10-17 13:14:16.675000+00:00,2022-10-17 13:14:16.675000+00:00,0.0,11.6084,WARNING
Axis #4,1301,1301,2022-10-17 13:14:22.376000+00:00,2022-10-17 13:14:22.376000+00:00,0.0,3.8057,WARNING
Axis #2,1313,1313,2022-10-17 13:14:49.244000+00:00,2022-10-17 13:14:49.244000+00:00,0.0,14.0401,WARNING
Axis #5,1321,1321,2022-10-17 13:15:04.237000+00:00,2022-10-17 13:15:04.237000+00:00,0.0,5.505,WARNING
Axis #3,1322,1322,2022-10-17 13:15:06.143000+00:00,2022-10-17 13:15:06.143000+00:00,0.0,19.0482,WARNING
Axis #8,1325,1326,2022-10-17 13:15:11.910000+00:00,2022-10-17 13:15:13.781000+00:00,1.871,1.1346,WARNING
Axis #5,1330,1330,2022-10-17 13:15:21.421000+00:00,2022-10-17 13:15:21.421000+00:00,0.0,4.2776,WARNING
Axis #1,1336,1336,2022-10-17 13:15:33.081000+00:00,2022-10-17 13:15:33.081000+00:00,0.0,5.8566,WARNING
Axis #5,1340,1340,2022-10-17 13:15:44.190000+00:00,2022-10-17 13:15:44.190000+00:00,0.0,4.4871,WARNING
Axis #6,1341,1341,2022-10-17 13:15:46.019000+00:00,2022-10-17 13:15:46.019000+00:00,0.0,3.9328,WARNING
Axis #1,1343,1343,2022-10-17 13:15:49.753000+00:00,2022-10-17 13:15:49.753000+00:00,0.0,4.9898,WARNING
Axis #6,1347,1347,2022-10-17 13:15:57.323000+00:00,2022-10-17 13:15:57.323000+00:00,0.0,5.7994,WARNING
Axis #7,1347,1347,2022-10-17 13:15:57.323000+00:00,2022-10-17 13:15:57.323000+00:00,0.0,5.465,WARNING
Axis #2,1353,1353,2022-10-17 13:16:08.739000+00:00,2022-10-17 13:16:08.739000+00:00,0.0,19.4678,WARNING
Axis #5,1362,1362,2022-10-17 13:16:25.995000+00:00,2022-10-17 13:16:25.995000+00:00,0.0,4.3271,WARNING
Axis #2,1374,1374,2022-10-17 13:16:52.531000+00:00,2022-10-17 13:16:52.531000+00:00,0.0,16.1668,WARNING
Axis #7,1380,1380,2022-10-17 13:17:03.782000+00:00,2022-10-17 13:17:03.782000+00:00,0.0,4.5906,WARNING
Axis #8,1382,1382,2022-10-17 13:17:07.609000+00:00,2022-10-17 13:17:07.609000+00:00,0.0,0.9044,WARNING
Axis #3,1384,1384,2022-10-17 13:17:11.389000+00:00,2022-10-17 13:17:11.389000+00:00,0.0,10.7961,WARNING
Axis #4,1384,1384,2022-10-17 13:17:11.389000+00:00,2022-10-17 13:17:11.389000+00:00,0.0,3.2262,WARNING
Axis #6,1399,1399,2022-10-17 13:17:40.353000+00:00,2022-10-17 13:17:40.353000+00:00,0.0,4.8903,WARNING
Axis #3,1401,1401,2022-10-17 13:17:44.158000+00:00,2022-10-17 13:17:44.158000+00:00,0.0,10.8152,WARNING
Axis #4,1404,1404,2022-10-17 13:17:53.355000+00:00,2022-10-17 13:17:53.355000+00:00,0.0,3.2572,WARNING
Axis #6,1408,1408,2022-10-17 13:18:00.878000+00:00,2022-10-17 13:18:00.878000+00:00,0.0,3.8703,WARNING
Axis #1,1409,1409,2022-10-17 13:18:02.790000+00:00,2022-10-17 13:18:02.790000+00:00,0.0,4.8166,WARNING
Axis #1,1414,1414,2022-10-17 13:18:12.221000+00:00,2022-10-17 13:18:12.221000+00:00,0.0,4.8156,WARNING
Axis #6,1416,1416,2022-10-17 13:18:15.931000+00:00,2022-10-17 13:18:15.931000+00:00,0.0,3.7108,WARNING
Axis #2,1420,1420,2022-10-17 13:18:23.535000+00:00,2022-10-17 13:18:23.535000+00:00,0.0,15.6617,WARNING
Axis #4,1427,1427,2022-10-17 13:18:36.934000+00:00,2022-10-17 13:18:36.934000+00:00,0.0,3.1393,WARNING
Axis #2,1434,1434,2022-10-17 13:18:50.105000+00:00,2022-10-17 13:18:50.105000+00:00,0.0,16.1172,WARNING
Axis #8,1438,1438,2022-10-17 13:19:01.425000+00:00,2022-10-17 13:19:01.425000+00:00,0.0,0.9283,WARNING
Axis #2,1441,1441,2022-10-17 13:19:07.159000+00:00,2022-10-17 13:19:07.159000+00:00,0.0,14.0959,WARNING
Axis #7,1441,1441,2022-10-17 13:19:07.159000+00:00,2022-10-17 13:19:07.159000+00:00,0.0,4.5539,WARNING
Axis #1,1444,1444,2022-10-17 13:19:12.987000+00:00,2022-10-17 13:19:12.987000+00:00,0.0,5.0242,WARNING
Axis #4,1447,1447,2022-10-17 13:19:18.869000+00:00,2022-10-17 13:19:18.869000+00:00,0.0,3.1539,WARNING
Axis #1,1454,1454,2022-10-17 13:19:32.287000+00:00,2022-10-17 13:19:32.287000+00:00,0.0,4.9676,WARNING
Axis #4,1458,1458,2022-10-17 13:19:40.099000+00:00,2022-10-17 13:19:40.099000+00:00,0.0,3.3431,WARNING
Axis #3,1464,1464,2022-10-17 13:19:51.521000+00:00,2022-10-17 13:19:51.521000+00:00,0.0,10.7322,WARNING
Axis #1,1474,1474,2022-10-17 13:20:13.709000+00:00,2022-10-17 13:20:13.709000+00:00,0.0,4.5274,WARNING
Axis #2,1477,1477,2022-10-17 13:20:19.511000+00:00,2022-10-17 13:20:19.511000+00:00,0.0,13.954,WARNING
Axis #3,1481,1481,2022-10-17 13:20:27.304000+00:00,2022-10-17 13:20:27.304000+00:00,0.0,12.6078,WARNING
Axis #6,1481,1481,2022-10-17 13:20:27.304000+00:00,2022-10-17 13:20:27.304000+00:00,0.0,4.0506,WARNING
Axis #7,1483,1483,2022-10-17 13:20:31.242000+00:00,2022-10-17 13:20:31.242000+00:00,0.0,4.4468,WARNING
Axis #6,1485,1485,2022-10-17 13:20:35.113000+00:00,2022-10-17 13:20:35.113000+00:00,0.0,4.2593,WARNING
Axis #4,1489,1489,2022-10-17 13:20:42.727000+00:00,2022-10-17 13:20:42.727000+00:00,0.0,3.7103,WARNING
Axis #2,1493,1493,2022-10-17 13:20:50.366000+00:00,2022-10-17 13:20:50.366000+00:00,0.0,15.7217,WARNING
Axis #6,1497,1497,2022-10-17 13:20:57.800000+00:00,2022-10-17 13:20:57.800000+00:00,0.0,4.5015,WARNING
Axis #8,1497,1497,2022-10-17 13:20:57.800000+00:00,2022-10-17 13:20:57.800000+00:00,0.0,1.1202,WARNING
Axis #6,1502,1502,2022-10-17 13:21:10.862000+00:00,2022-10-17 13:21:10.862000+00:00,0.0,4.9172,WARNING
Axis #1,1506,1506,2022-10-17 13:21:18.471000+00:00,2022-10-17 13:21:18.471000+00:00,0.0,4.3145,WARNING
Axis #5,1507,1507,2022-10-17 13:21:20.409000+00:00,2022-10-17 13:21:20.409000+00:00,0.0,4.209,WARNING
Axis #5,1511,1511,2022-10-17 13:21:28.018000+00:00,2022-10-17 13:21:28.018000+00:00,0.0,5.1785,WARNING
Axis #5,1514,1514,2022-10-17 13:21:33.893000+00:00,2022-10-17 13:21:33.893000+00:00,0.0,4.473,WARNING
Axis #8,1518,1518,2022-10-17 13:21:41.341000+00:00,2022-10-17 13:21:41.341000+00:00,0.0,1.2664,WARNING
Axis #3,1523,1523,2022-10-17 13:21:50.691000+00:00,2022-10-17 13:21:50.691000+00:00,0.0,12.5519,WARNING
Axis #7,1523,1523,2022-10-17 13:21:50.691000+00:00,2022-10-17 13:21:50.691000+00:00,0.0,4.9863,WARNING
Axis #1,1532,1532,2022-10-17 13:22:11.301000+00:00,2022-10-17 13:22:11.301000+00:00,0.0,4.3388,WARNING
Axis #5,1556,1556,2022-10-17 13:22:57.456000+00:00,2022-10-17 13:22:57.456000+00:00,0.0,4.9562,WARNING
Axis #4,1560,1560,2022-10-17 13:23:04.971000+00:00,2022-10-17 13:23:04.971000+00:00,0.0,3.2601,WARNING
Axis #6,1560,1560,2022-10-17 13:23:04.971000+00:00,2022-10-17 13:23:04.971000+00:00,0.0,4.6061,WARNING
Axis #5,1564,1564,2022-10-17 13:23:15.848000+00:00,2022-10-17 13:23:15.848000+00:00,0.0,4.559,WARNING
Axis #2,1566,1566,2022-10-17 13:23:19.596000+00:00,2022-10-17 13:23:19.596000+00:00,0.0,17.7157,WARNING
Axis #7,1574,1574,2022-10-17 13:23:34.565000+00:00,2022-10-17 13:23:34.565000+00:00,0.0,4.6345,WARNING
Axis #3,1575,1575,2022-10-17 13:23:36.394000+00:00,2022-10-17 13:23:36.394000+00:00,0.0,10.7846,WARNING
Axis #8,1575,1575,2022-10-17 13:23:36.394000+00:00,2022-10-17 13:23:36.394000+00:00,0.0,0.8921,WARNING
Axis #6,1583,1583,2022-10-17 13:23:51.394000+00:00,2022-10-17 13:23:51.394000+00:00,0.0,3.7779,WARNING
Axis #8,1584,1584,2022-10-17 13:23:53.253000+00:00,2022-10-17 13:23:53.253000+00:00,0.0,1.0232,WARNING
Axis #5,1591,1591,2022-10-17 13:24:06.269000+00:00,2022-10-17 13:24:06.269000+00:00,0.0,5.3462,WARNING
Axis #3,1593,1593,2022-10-17 13:24:10.013000+00:00,2022-10-17 13:24:10.013000+00:00,0.0,10.3546,WARNING
Axis #7,1594,1594,2022-10-17 13:24:11.881000+00:00,2022-10-17 13:24:11.881000+00:00,0.0,5.555,WARNING
Axis #8,1596,1596,2022-10-17 13:24:19.386000+00:00,2022-10-17 13:24:19.386000+00:00,0.0,0.851,WARNING
Axis #2,1604,1604,2022-10-17 13:24:34.679000+00:00,2022-10-17 13:24:34.679000+00:00,0.0,14.1931,WARNING
Axis #6,1604,1604,2022-10-17 13:24:34.679000+00:00,2022-10-17 13:24:34.679000+00:00,0.0,4.4603,WARNING
Axis #4,1606,1606,2022-10-17 13:24:38.401000+00:00,2022-10-17 13:24:38.401000+00:00,0.0,3.2769,WARNING
Axis #3,1608,1608,2022-10-17 13:24:42.112000+00:00,2022-10-17 13:24:42.112000+00:00,0.0,10.1727,WARNING
Axis #7,1611,1611,2022-10-17 13:24:47.785000+00:00,2022-10-17 13:24:47.785000+00:00,0.0,5.5804,WARNING
Axis #1,1614,1614,2022-10-17 13:24:53.338000+00:00,2022-10-17 13:24:53.338000+00:00,0.0,6.2966,WARNING
Axis #2,1624,1624,2022-10-17 13:25:12.421000+00:00,2022-10-17 13:25:12.421000+00:00,0.0,18.8444,WARNING
Axis #5,1627,1627,2022-10-17 13:25:18.156000+00:00,2022-10-17 13:25:18.156000+00:00,0.0,5.0621,WARNING
Axis #4,1628,1628,2022-10-17 13:25:23.956000+00:00,2022-10-17 13:25:23.956000+00:00,0.0,3.1069,WARNING
Axis #6,1632,1632,2022-10-17 13:25:31.471000+00:00,2022-10-17 13:25:31.471000+00:00,0.0,3.9185,WARNING
Axis #8,1633,1633,2022-10-17 13:25:33.428000+00:00,2022-10-17 13:25:33.428000+00:00,0.0,0.8314,WARNING
Axis #8,1635,1635,2022-10-17 13:25:37.268000+00:00,2022-10-17 13:25:37.268000+00:00,0.0,1.5617,WARNING
Axis #6,1638,1638,2022-10-17 13:25:42.855000+00:00,2022-10-17 13:25:42.855000+00:00,0.0,4.7692,WARNING
Axis #3,1642,1642,2022-10-17 13:25:50.253000+00:00,2022-10-17 13:25:50.253000+00:00,0.0,11.7964,WARNING
Axis #3,1649,1649,2022-10-17 13:26:03.721000+00:00,2022-10-17 13:26:03.721000+00:00,0.0,12.375,WARNING
Axis #5,1650,1650,2022-10-17 13:26:05.574000+00:00,2022-10-17 13:26:05.574000+00:00,0.0,4.1941,WARNING
Axis #4,1653,1653,2022-10-17 13:26:11.358000+00:00,2022-10-17 13:26:11.358000+00:00,0.0,3.29,WARNING
Axis #6,1656,1656,2022-10-17 13:26:17.122000+00:00,2022-10-17 13:26:17.122000+00:00,0.0,4.5086,WARNING
Axis #1,1658,1658,2022-10-17 13:26:21.082000+00:00,2022-10-17 13:26:21.082000+00:00,0.0,5.1566,WARNING
Axis #8,1664,1664,2022-10-17 13:26:36.080000+00:00,2022-10-17 13:26:36.080000+00:00,0.0,0.8716,WARNING
Axis #8,1673,1674,2022-10-17 13:26:53.245000+00:00,2022-10-17 13:26:55.255000+00:00,2.01,1.0759,WARNING
Axis #3,1682,1682,2022-10-17 13:27:10.414000+00:00,2022-10-17 13:27:10.414000+00:00,0.0,11.7874,WARNING
Axis #7,1690,1690,2022-10-17 13:27:25.459000+00:00,2022-10-17 13:27:25.459000+00:00,0.0,4.3069,WARNING
Axis #2,1694,1694,2022-10-17 13:27:36.916000+00:00,2022-10-17 13:27:36.916000+00:00,0.0,13.6675,WARNING
Axis #8,1694,1694,2022-10-17 13:27:36.916000+00:00,2022-10-17 13:27:36.916000+00:00,0.0,0.8756,WARNING
Axis #1,1695,1695,2022-10-17 13:27:38.753000+00:00,2022-10-17 13:27:38.753000+00:00,0.0,5.1299,WARNING
Axis #5,1701,1701,2022-10-17 13:27:49.941000+00:00,2022-10-17 13:27:49.941000+00:00,0.0,4.7793,WARNING
Axis #8,1702,1702,2022-10-17 13:27:51.839000+00:00,2022-10-17 13:27:51.839000+00:00,0.0,0.8823,WARNING
Axis #6,1713,1713,2022-10-17 13:28:12.425000+00:00,2022-10-17 13:28:12.425000+00:00,0.0,3.9382,WARNING
Axis #8,1713,1713,2022-10-17 13:28:12.425000+00:00,2022-10-17 13:28:12.425000+00:00,0.0,0.9069,WARNING
Axis #2,1714,1714,2022-10-17 13:28:14.301000+00:00,2022-10-17 13:28:14.301000+00:00,0.0,18.0762,WARNING
Axis #8,1718,1718,2022-10-17 13:28:21.724000+00:00,2022-10-17 13:28:21.724000+00:00,0.0,0.9395,WARNING
Axis #6,1736,1736,2022-10-17 13:28:58.769000+00:00,2022-10-17 13:28:58.769000+00:00,0.0,4.0866,WARNING
Axis #2,1739,1739,2022-10-17 13:29:04.315000+00:00,2022-10-17 13:29:04.315000+00:00,0.0,16.0168,WARNING
Axis #4,1744,1744,2022-10-17 13:29:13.753000+00:00,2022-10-17 13:29:13.753000+00:00,0.0,3.4401,WARNING
Axis #2,1745,1745,2022-10-17 13:29:15.675000+00:00,2022-10-17 13:29:15.675000+00:00,0.0,18.893,WARNING
Axis #1,1755,1755,2022-10-17 13:29:34.494000+00:00,2022-10-17 13:29:34.494000+00:00,0.0,4.8986,WARNING
Axis #5,1761,1761,2022-10-17 13:29:49.081000+00:00,2022-10-17 13:29:49.081000+00:00,0.0,4.5503,WARNING
Axis #6,1766,1766,2022-10-17 13:29:58.596000+00:00,2022-10-17 13:29:58.596000+00:00,0.0,4.0772,WARNING
Axis #1,1767,1767,2022-10-17 13:30:00.519000+00:00,2022-10-17 13:30:00.519000+00:00,0.0,6.0703,WARNING
Axis #4,1767,1767,2022-10-17 13:30:00.519000+00:00,2022-10-17 13:30:00.519000+00:00,0.0,3.1148,WARNING
Axis #8,1768,1768,2022-10-17 13:30:02.352000+00:00,2022-10-17 13:30:02.352000+00:00,0.0,1.2312,WARNING
Axis #5,1784,1784,2022-10-17 13:30:32.440000+00:00,2022-10-17 13:30:32.440000+00:00,0.0,5.0829,WARNING
Axis #5,1800,1800,2022-10-17 13:31:06.767000+00:00,2022-10-17 13:31:06.767000+00:00,0.0,4.5229,WARNING
Axis #2,1819,1819,2022-10-17 13:31:42.222000+00:00,2022-10-17 13:31:42.222000+00:00,0.0,13.9139,WARNING
Axis #8,1820,1820,2022-10-17 13:31:44.129000+00:00,2022-10-17 13:31:44.129000+00:00,0.0,0.8516,WARNING
Axis #5,1823,1823,2022-10-17 13:31:53.175000+00:00,2022-10-17 13:31:53.175000+00:00,0.0,4.6369,WARNING
Axis #2,1824,1824,2022-10-17 13:31:55.008000+00:00,2022-10-17 13:31:55.008000+00:00,0.0,13.8613,WARNING
Axis #3,1825,1825,2022-10-17 13:31:56.884000+00:00,2022-10-17 13:31:56.884000+00:00,0.0,12.5664,WARNING
Axis #7,1826,1826,2022-10-17 13:31:58.643000+00:00,2022-10-17 13:31:58.643000+00:00,0.0,4.6637,WARNING
Axis #7,1832,1832,2022-10-17 13:32:10.097000+00:00,2022-10-17 13:32:10.097000+00:00,0.0,6.1563,WARNING
Axis #7,1840,1840,2022-10-17 13:32:25.175000+00:00,2022-10-17 13:32:25.175000+00:00,0.0,5.561,WARNING
Axis #7,1856,1856,2022-10-17 13:32:59.376000+00:00,2022-10-17 13:32:59.376000+00:00,0.0,5.2904,WARNING
Axis #6,1868,1868,2022-10-17 13:33:22.075000+00:00,2022-10-17 13:33:22.075000+00:00,0.0,4.4959,WARNING
Axis #2,1885,1885,2022-10-17 13:33:53.864000+00:00,2022-10-17 13:33:53.864000+00:00,0.0,14.2512,WARNING
Axis #6,1887,1887,2022-10-17 13:34:02.008000+00:00,2022-10-17 13:34:02.008000+00:00,0.0,3.819,WARNING
Axis #7,1889,1889,2022-10-17 13:34:05.846000+00:00,2022-10-17 13:34:05.846000+00:00,0.0,4.8703,WARNING
Axis #4,1892,1892,2022-10-17 13:34:11.374000+00:00,2022-10-17 13:34:11.374000+00:00,0.0,3.3339,WARNING
Axis #7,1898,1898,2022-10-17 13:34:22.581000+00:00,2022-10-17 13:34:22.581000+00:00,0.0,4.7744,WARNING
Axis #4,1899,1899,2022-10-17 13:34:24.486000+00:00,2022-10-17 13:34:24.486000+00:00,0.0,3.4589,WARNING
Axis #6,1911,1911,2022-10-17 13:34:46.946000+00:00,2022-10-17 13:34:46.946000+00:00,0.0,5.6115,WARNING
Axis #4,1918,1918,2022-10-17 13:35:00.027000+00:00,2022-10-17 13:35:00.027000+00:00,0.0,3.8913,WARNING
Axis #5,1925,1925,2022-10-17 13:35:16.610000+00:00,2022-10-17 13:35:16.610000+00:00,0.0,6.0774,WARNING
Axis #4,1930,1930,2022-10-17 13:35:26.032000+00:00,2022-10-17 13:35:26.032000+00:00,0.0,4.4244,WARNING
Axis #3,1931,1931,2022-10-17 13:35:27.888000+00:00,2022-10-17 13:35:27.888000+00:00,0.0,14.6312,WARNING
Axis #3,1933,1933,2022-10-17 13:35:31.617000+00:00,2022-10-17 13:35:31.617000+00:00,0.0,11.6804,WARNING
Axis #1,1947,1947,2022-10-17 13:35:57.989000+00:00,2022-10-17 13:35:57.989000+00:00,0.0,4.3221,WARNING
Axis #7,1954,1954,2022-10-17 13:36:15.206000+00:00,2022-10-17 13:36:15.206000+00:00,0.0,4.5148,WARNING
Axis #2,1955,1955,2022-10-17 13:36:17.112000+00:00,2022-10-17 13:36:17.112000+00:00,0.0,16.3445,WARNING
Axis #2,1958,1958,2022-10-17 13:36:22.847000+00:00,2022-10-17 13:36:22.847000+00:00,0.0,14.212,WARNING
Axis #6,1970,1970,2022-10-17 13:36:45.455000+00:00,2022-10-17 13:36:45.455000+00:00,0.0,6.8872,WARNING
Axis #3,1980,1980,2022-10-17 13:37:04.223000+00:00,2022-10-17 13:37:04.223000+00:00,0.0,11.6027,WARNING
Axis #7,1988,1988,2022-10-17 13:37:23.553000+00:00,2022-10-17 13:37:23.553000+00:00,0.0,4.604,WARNING
Axis #1,1997,1997,2022-10-17 13:37:40.415000+00:00,2022-10-17 13:37:40.415000+00:00,0.0,4.783,WARNING
Axis #4,2008,2008,2022-10-17 13:38:00.969000+00:00,2022-10-17 13:38:00.969000+00:00,0.0,3.1373,WARNING
Axis #5,2008,2008,2022-10-17 13:38:00.969000+00:00,2022-10-17 13:38:00.969000+00:00,0.0,4.717,WARNING
Axis #5,2013,2013,2022-10-17 13:38:10.439000+00:00,2022-10-17 13:38:10.439000+00:00,0.0,5.661,WARNING
Axis #4,2027,2027,2022-10-17 13:38:41.128000+00:00,2022-10-17 13:38:41.128000+00:00,0.0,3.1203,WARNING
Axis #4,2031,2031,2022-10-17 13:38:48.525000+00:00,2022-10-17 13:38:48.525000+00:00,0.0,3.6595,WARNING
Axis #4,2039,2039,2022-10-17 13:39:03.511000+00:00,2022-10-17 13:39:03.511000+00:00,0.0,4.1287,WARNING
Axis #5,2042,2043,2022-10-17 13:39:09.032000+00:00,2022-10-17 13:39:10.960000+00:00,1.928,4.5814,WARNING
Axis #8,2047,2047,2022-10-17 13:39:18.582000+00:00,2022-10-17 13:39:18.582000+00:00,0.0,0.8943,WARNING
Axis #3,2049,2050,2022-10-17 13:39:26.596000+00:00,2022-10-17 13:39:28.451000+00:00,1.855,17.7605,WARNING
Axis #1,2051,2051,2022-10-17 13:39:30.362000+00:00,2022-10-17 13:39:30.362000+00:00,0.0,6.1739,WARNING
Axis #2,2054,2054,2022-10-17 13:39:37.909000+00:00,2022-10-17 13:39:37.909000+00:00,0.0,16.5152,WARNING
Axis #4,2056,2056,2022-10-17 13:39:41.644000+00:00,2022-10-17 13:39:41.644000+00:00,0.0,3.2543,WARNING
Axis #4,2061,2061,2022-10-17 13:39:51.127000+00:00,2022-10-17 13:39:51.127000+00:00,0.0,4.2788,WARNING
Axis #3,2063,2063,2022-10-17 13:39:54.893000+00:00,2022-10-17 13:39:54.893000+00:00,0.0,12.4562,WARNING
Axis #4,2072,2072,2022-10-17 13:40:11.645000+00:00,2022-10-17 13:40:11.645000+00:00,0.0,3.7306,WARNING
Axis #8,2085,2085,2022-10-17 13:40:40.565000+00:00,2022-10-17 13:40:40.565000+00:00,0.0,0.937,WARNING
Axis #7,2090,2090,2022-10-17 13:40:49.987000+00:00,2022-10-17 13:40:49.987000+00:00,0.0,4.6229,WARNING
Axis #2,2094,2094,2022-10-17 13:40:57.488000+00:00,2022-10-17 13:40:57.488000+00:00,0.0,16.986,WARNING
Axis #6,2096,2096,2022-10-17 13:41:01.290000+00:00,2022-10-17 13:41:01.290000+00:00,0.0,3.6287,WARNING
Axis #6,2099,2099,2022-10-17 13:41:06.879000+00:00,2022-10-17 13:41:06.879000+00:00,0.0,4.2925,WARNING
Axis #2,2116,2116,2022-10-17 13:41:43.191000+00:00,2022-10-17 13:41:43.191000+00:00,0.0,14.9385,WARNING
Axis #4,2121,2121,2022-10-17 13:41:52.550000+00:00,2022-10-17 13:41:52.550000+00:00,0.0,3.0735,WARNING
Axis #1,2123,2123,2022-10-17 13:41:56.283000+00:00,2022-10-17 13:41:56.283000+00:00,0.0,4.7666,WARNING
Axis #1,2128,2128,2022-10-17 13:42:05.719000+00:00,2022-10-17 13:42:05.719000+00:00,0.0,5.0505,WARNING
Axis #4,2129,2129,2022-10-17 13:42:07.628000+00:00,2022-10-17 13:42:07.628000+00:00,0.0,3.6265,WARNING
Axis #8,2133,2133,2022-10-17 13:42:15.205000+00:00,2022-10-17 13:42:15.205000+00:00,0.0,0.8424,WARNING
Axis #3,2137,2137,2022-10-17 13:42:22.768000+00:00,2022-10-17 13:42:22.768000+00:00,0.0,10.9598,WARNING
Axis #1,2139,2139,2022-10-17 13:42:26.471000+00:00,2022-10-17 13:42:26.471000+00:00,0.0,5.8421,WARNING
Axis #6,2139,2139,2022-10-17 13:42:26.471000+00:00,2022-10-17 13:42:26.471000+00:00,0.0,4.4359,WARNING
